id,created,gameNumber,seasonId,year,type,day_or_night,duration,duration_minutes,homeId,homeName,awayId,awayName,started,attendance,status,comment
e2708cc0-84a4-4b6e-b883-7230b5440f59,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:53,173,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-04-10T17:35:00Z,23101,closed,
873af90e-d93f-4195-ab6c-8855abd81570,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:01,181,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-09-18T17:35:00Z,28427,closed,
09d76285-26b2-4ced-b22b-1cdadcbcfbfc,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:46,166,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-06-25T17:05:00Z,18229,closed,
a06aeacf-ae8f-4e17-8a7c-c29859b5613c,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:43,163,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-07-09T20:05:00Z,36900,closed,
ed49526c-c6e8-4f07-83fb-5b9e9cc9df7b,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:31,151,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-07-10T17:35:00Z,36669,closed,
8eecf1e0-d69d-4061-b444-a3c7ae0dfebc,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,4:16,256,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-04-21T17:35:00Z,37954,closed,
1535304e-aeb6-47a9-b878-74781028728f,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:10,190,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-08-31T17:35:00Z,36786,closed,
372b9e8c-d93d-4341-b5c6-dcc57a97d08a,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:40,160,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-08-13T17:05:00Z,41682,closed,
f2f9634a-234c-4ac7-8282-dbfc81e38d74,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:55,175,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-04-23T17:05:00Z,40714,closed,
7ddcd848-3141-4acb-b128-8f8bd59b9229,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:50,170,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-04-24T17:05:00Z,40981,closed,
71638ba5-c803-42ce-b433-3a605d88077f,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:34,154,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-09-10T20:05:00Z,33460,closed,
efc27bf8-d63c-416c-9174-db2dd9b74b2f,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:58,178,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-09-11T17:05:00Z,33087,closed,
1890b5fe-5a0d-4fb3-b7fc-e3cfd1746d8b,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:54,174,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-08-14T17:05:00Z,41473,closed,
ef9c15e3-389c-433c-80c3-d41beb455343,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:19,199,aa34e0ed-f342-4ec6-b774-c79b47b60e2d,Twins,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-06-05T18:10:00Z,25510,closed,
8b5d3471-65a2-4262-828e-ef88881154bc,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:10,190,aa34e0ed-f342-4ec6-b774-c79b47b60e2d,Twins,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-06-04T20:10:00Z,26613,closed,
c49fc095-a159-4f92-8498-44279fe41a83,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,4:00,240,d99f919b-1534-4516-8e8a-9cd106c6d8cd,Rangers,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-10-02T19:05:00Z,37015,closed,
bca90342-7ddc-468e-b189-d43fad7528ec,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:14,194,eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-08-28T18:10:00Z,37484,closed,
325c99a4-74bf-48d3-b573-0f1c9bbb5418,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:07,187,ef64da7f-cfaf-4300-87b0-9313386b977c,Dodgers,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,2016-07-27T19:10:00Z,43576,closed,
50855d5b-dc0c-4b45-b648-c91a6ad2582e,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,2:48,168,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,c874a065-c115-4e7d-b0f0-235584fb0e6f,Reds,2016-07-09T20:10:00Z,23653,closed,
6850e5fa-af71-4668-aabd-05b3d02e30a1,2016-10-06T06:25:15Z,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,D,3:04,184,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,c874a065-c115-4e7d-b0f0-235584fb0e6f,Reds,2016-07-10T17:10:00Z,22394,closed,
