gameId,gameNumber,seasonId,year,type,dayNight,length,length_mins,homeTeamId,homeTeamName,awayTeamId,awayTeamName,startTime,attendance,status,added
439fba3e-3715-487d-90a5-e44dddff333f,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:52,172,12079497-e414-450a-8bf2-29f91de646bf,Braves,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-04-26T23:10:00Z,23487,closed,2016-10-06T06:25:15Z
51aae19a-930f-4590-a17e-61930d1e5a42,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:24,204,1d678440-b4b1-4954-9b39-70afb3ebbcfa,Blue Jays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-04-08T23:07:00Z,48871,closed,2016-10-06T06:25:15Z
5d89924e-3933-4ce6-9af1-b1d778570d41,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:53,173,1d678440-b4b1-4954-9b39-70afb3ebbcfa,Blue Jays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-27T23:07:00Z,46470,closed,2016-10-06T06:25:15Z
6827fa1a-7708-4cb6-bdc2-d697d84c31f4,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:23,203,1d678440-b4b1-4954-9b39-70afb3ebbcfa,Blue Jays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-09T23:07:00Z,46953,closed,2016-10-06T06:25:15Z
7fd025e9-ab48-463b-8a17-233a3988b7d5,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:00,180,27a59d3b-ff7c-48ea-b016-4798f560f5e1,Athletics,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-04T01:05:00Z,30045,closed,2016-10-06T06:25:15Z
d79decdd-2759-4c39-bbde-0f7c2b188adb,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:27,207,27a59d3b-ff7c-48ea-b016-4798f560f5e1,Athletics,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-03T02:05:00Z,21376,closed,2016-10-06T06:25:15Z
fb756b30-8850-4c14-95ae-4689fb014d04,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:42,162,43a39081-52b4-4f93-ad29-da7f329ea960,Mariners,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-02T02:10:00Z,29601,closed,2016-10-06T06:25:15Z
f55146b5-2778-4d0f-8afb-e98c8cbaf3a2,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:30,150,43a39081-52b4-4f93-ad29-da7f329ea960,Mariners,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-03T02:10:00Z,25240,closed,2016-10-06T06:25:15Z
8ffd136a-62bc-4e57-8d4f-b2e743c078bb,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:16,136,43a39081-52b4-4f93-ad29-da7f329ea960,Mariners,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-04T02:10:00Z,24494,closed,2016-10-06T06:25:15Z
ab81e451-b595-4f6c-a35a-e43e13622f04,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:47,227,43a39081-52b4-4f93-ad29-da7f329ea960,Mariners,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-05T02:10:00Z,33369,closed,2016-10-06T06:25:15Z
4852a06b-a349-4a6c-ba89-10f3d9560e6f,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:57,237,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,White Sox,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-06T00:10:00Z,20126,closed,2016-10-06T06:25:15Z
df145030-455b-44cb-9aee-21518fbf8b21,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:46,166,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,White Sox,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-05T00:10:00Z,14383,closed,2016-10-06T06:25:15Z
b40f937c-0454-40a9-89e8-76b68efe7daa,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:53,173,47f490cd-2f58-4ef7-9dfd-2ad6ba6c1ae8,White Sox,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-04T00:10:00Z,15025,closed,2016-10-06T06:25:15Z
8e5af008-8a07-4f9a-90cb-336ca4c84c71,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:06,186,4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-07-31T01:05:00Z,43150,closed,2016-10-06T06:25:15Z
ad15c65e-7f24-4859-867f-f4ed44ae9f89,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:30,150,4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-07-30T02:05:00Z,39113,closed,2016-10-06T06:25:15Z
303d48fd-ce6a-48b8-875f-560cf36119c7,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:05,185,4f735188-37c8-473d-ae32-1f7e34ccf892,Angels,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-07-29T02:05:00Z,41257,closed,2016-10-06T06:25:15Z
71e8c720-ef92-4d02-baed-8ceac1da0a15,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:36,156,575c19b7-4052-41c2-9f0a-1c5813d02f99,Tigers,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-20T23:10:00Z,37886,closed,2016-10-06T06:25:15Z
28fcaa88-158d-4332-af5f-d32b30122d13,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:46,166,575c19b7-4052-41c2-9f0a-1c5813d02f99,Tigers,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-19T23:10:00Z,36108,closed,2016-10-06T06:25:15Z
49039935-74f1-44d3-b6ca-90dddea9ca35,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:57,177,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-02T23:05:00Z,21534,closed,2016-10-06T06:25:15Z
628f75d1-974c-46c8-aff4-03ff888d95a7,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:58,238,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-01T23:05:00Z,20750,closed,2016-10-06T06:25:15Z
b35ef8e7-955a-460e-96c6-3ac9f722b402,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:55,175,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-21T23:05:00Z,20865,closed,2016-10-06T06:25:15Z
11a73071-01e7-4232-8b36-bb165cbb5352,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:48,168,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-31T23:05:00Z,17664,closed,2016-10-06T06:25:15Z
a367be07-3b61-4475-bd5f-8c2dc2c9c1cf,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:33,153,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-19T23:05:00Z,18456,closed,2016-10-06T06:25:15Z
74195b9d-7dcc-4368-9b95-d9aa64fb682f,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:12,132,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-17T23:05:00Z,26160,closed,2016-10-06T06:25:15Z
34474d2b-b919-43c4-a890-4596a123f3b9,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:19,199,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-22T23:05:00Z,26788,closed,2016-10-06T06:25:15Z
f272c4b4-cd35-4ecf-824e-0d2536c16256,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:05,185,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-16T23:05:00Z,26014,closed,2016-10-06T06:25:15Z
4605be98-e6c1-4199-92cb-63b0fe7470c8,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:14,194,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-20T23:05:00Z,20387,closed,2016-10-06T06:25:15Z
ab3fc6f0-33c8-4895-9cb1-4c4e50d96ead,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:29,209,80715d0d-0d2a-450f-a970-1b9a3b18c7e7,Indians,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-04-06T22:10:00Z,10298,closed,2016-10-06T06:25:15Z
5164e2ac-8872-45e2-a4c0-bacb91dcb111,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:54,174,833a51a9-0d84-410f-bd77-da08c3e5e26e,Royals,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-18T00:15:00Z,25215,closed,2016-10-06T06:25:15Z
f7c1bf64-f3f4-462d-aa52-238f6a4952c0,2,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:06,186,833a51a9-0d84-410f-bd77-da08c3e5e26e,Royals,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-19T00:15:00Z,23739,closed,2016-10-06T06:25:15Z
0a00954b-08ce-44c3-a83c-d14437260999,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:09,189,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-27T23:05:00Z,35161,closed,2016-10-06T06:25:15Z
bc58f908-b4af-440d-8183-73f895c7e4fe,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:57,177,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-07-18T00:05:00Z,42884,closed,2016-10-06T06:25:15Z
399a4290-915d-4115-b559-303d94ff9ea3,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:17,197,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-29T23:05:00Z,41597,closed,2016-10-06T06:25:15Z
0867dee5-a250-410b-9b28-42218785ca5c,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:10,190,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-06T23:05:00Z,45756,closed,2016-10-06T06:25:15Z
e4882faa-8675-48be-994c-859232f6f989,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:28,208,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-28T23:05:00Z,35520,closed,2016-10-06T06:25:15Z
4affce9e-8fd5-4954-a675-e73aa272d41f,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:05,185,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-07-15T23:05:00Z,47439,closed,2016-10-06T06:25:15Z
54f15528-f04a-4f6d-9b8c-f6b408d12d30,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:27,147,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-05-09T00:05:00Z,41869,closed,2016-10-06T06:25:15Z
abd01d06-d4a8-4ea6-8638-3fa85edc1bcf,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:45,165,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-09T02:15:00Z,41635,closed,2016-10-06T06:25:15Z
4f063998-efb1-4105-ac71-8e759ab1f111,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:04,184,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-08T02:15:00Z,41512,closed,2016-10-06T06:25:15Z
9cba3556-1e2a-4e83-99d0-10e75cf64cba,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:00,180,aa34e0ed-f342-4ec6-b774-c79b47b60e2d,Twins,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-11T00:10:00Z,22786,closed,2016-10-06T06:25:15Z
da7f3d1b-e4ab-40a1-bc11-d2582a992b58,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:29,209,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-27T23:10:00Z,18024,closed,2016-10-06T06:25:15Z
7c94501c-46d5-460b-9725-80d6cfc07e15,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:52,172,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-23T23:10:00Z,20543,closed,2016-10-06T06:25:15Z
2b567092-f257-41cf-8b07-d0536814bbab,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:13,193,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-22T23:10:00Z,13576,closed,2016-10-06T06:25:15Z
0f0926cc-e1d2-4e5c-8766-9f65f5518c3d,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:11,191,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-28T23:10:00Z,16986,closed,2016-10-06T06:25:15Z
93d9759b-6625-4809-951d-bd1d8e44a625,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:41,221,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-24T23:10:00Z,11896,closed,2016-10-06T06:25:15Z
bd3ecbdb-3dd0-4d8e-abc2-8a77f800b6d4,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:09,189,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-23T23:10:00Z,11249,closed,2016-10-06T06:25:15Z
c8b061bf-832b-4eda-8f33-e7b95980547c,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:10,190,bdc11650-6f74-49c4-875e-778aeb7632d9,Rays,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-24T22:10:00Z,25641,closed,2016-10-06T06:25:15Z
ef2459d3-9e54-4b84-9ffe-5dff7958f0bd,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:04,184,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,Padres,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-07T02:10:00Z,30644,closed,2016-10-06T06:25:15Z
338b196f-1e15-453a-8f56-a3b89aae84b9,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:01,181,d52d5339-cbdd-43f3-9dfa-a42fd588b9a3,Padres,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-09-08T01:10:00Z,31662,closed,2016-10-06T06:25:15Z
3db423f5-bff5-4642-925d-013fc727fdb0,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:30,210,d99f919b-1534-4516-8e8a-9cd106c6d8cd,Rangers,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-26T01:20:00Z,47559,closed,2016-10-06T06:25:15Z
75d65982-1c82-4d47-8af2-a08ccd52775e,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:48,228,d99f919b-1534-4516-8e8a-9cd106c6d8cd,Rangers,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-06-25T00:05:00Z,46811,closed,2016-10-06T06:25:15Z
fe429c9b-7714-4c85-a865-31f74029eca8,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,5:03,303,eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-04-25T00:05:00Z,32416,closed,2016-10-06T06:25:15Z
f88a3696-cf8f-4adb-b76c-98aa044d559e,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:28,208,eb21dadd-8f10-4095-8bf3-dfb3b779f107,Astros,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-04-23T00:10:00Z,26672,closed,2016-10-06T06:25:15Z
1f4ec04b-5444-4e12-8a11-84f7b61205ab,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:49,169,ef64da7f-cfaf-4300-87b0-9313386b977c,Dodgers,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,2016-08-06T02:10:00Z,52728,closed,2016-10-06T06:25:15Z
7b49a621-ad6c-4e31-b1bb-257f7c2b03ff,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:57,177,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-06-17T23:10:00Z,19767,closed,2016-10-06T06:25:15Z
f64a7165-1467-4581-a55e-8382c670bb5c,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:17,197,03556285-bdbb-4576-a06d-42f71f46ddc5,Marlins,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-06-20T23:10:00Z,18187,closed,2016-10-06T06:25:15Z
5e2a8637-9229-4410-b808-90b8ed8fe28a,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:28,208,12079497-e414-450a-8bf2-29f91de646bf,Braves,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-15T23:35:00Z,27236,closed,2016-10-06T06:25:15Z
8e8c5882-81e3-4566-a4ec-c21f42e8be32,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:02,182,12079497-e414-450a-8bf2-29f91de646bf,Braves,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-16T23:10:00Z,28393,closed,2016-10-06T06:25:15Z
317d9dce-3b53-48d3-99b3-f40f03d3e6f5,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:25,205,2142e1ba-3b40-445c-b8bb-f1f8b1054220,Phillies,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-08-12T23:05:00Z,23600,closed,2016-10-06T06:25:15Z
65101977-2fb5-4e69-8641-8a27d62de1e6,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:20,200,2142e1ba-3b40-445c-b8bb-f1f8b1054220,Phillies,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-08-13T23:05:00Z,23203,closed,2016-10-06T06:25:15Z
ec89154d-f6d0-4277-9fbd-a44ecf51c822,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,4:11,251,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-04-05T01:40:00Z,48165,closed,2016-10-06T06:25:15Z
ef05a68d-8570-4e10-8dfc-310f8400509e,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:49,229,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-15T01:40:00Z,19801,closed,2016-10-06T06:25:15Z
2c441a2a-5da2-4e70-9331-b187c1051ab7,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:42,222,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-13T01:40:00Z,20637,closed,2016-10-06T06:25:15Z
ec18ffb2-59eb-40dd-b127-3a5737775671,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:28,208,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-14T01:40:00Z,20897,closed,2016-10-06T06:25:15Z
6c29e0fe-100b-4a81-92b5-e90123f9f07d,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:21,201,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-04-30T01:40:00Z,23004,closed,2016-10-06T06:25:15Z
968a201d-3aee-4d5e-b118-55c949d9a305,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:14,194,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-04-06T01:40:00Z,21830,closed,2016-10-06T06:25:15Z
a37b1666-3e15-46c1-b9ac-38f0ff19363f,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:16,196,25507be1-6a68-4267-bd82-e097d94b359b,Diamondbacks,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-01T00:10:00Z,32987,closed,2016-10-06T06:25:15Z
2e2e8e28-47eb-49be-aeab-ea7961d40dc4,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:54,174,44671792-dc02-4fdd-a5ad-f5f17edaa9d7,Cardinals,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-19T00:15:00Z,42618,closed,2016-10-06T06:25:15Z
aa780bde-f0e0-4a90-b1f0-bb5b4c11de15,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:44,164,44671792-dc02-4fdd-a5ad-f5f17edaa9d7,Cardinals,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-18T00:15:00Z,41109,closed,2016-10-06T06:25:15Z
ab7c781e-aee7-4a0e-9306-98ad15e68f77,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:16,196,44671792-dc02-4fdd-a5ad-f5f17edaa9d7,Cardinals,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-19T23:15:00Z,43683,closed,2016-10-06T06:25:15Z
f1b3d50b-2c57-48c0-a578-fe09037eb549,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:33,153,481dfe7e-5dab-46ab-a49f-9dcc2b6e2cfd,Pirates,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-20T23:05:00Z,23248,closed,2016-10-06T06:25:15Z
a19ca07a-eefd-4735-afb5-d6166a3e898d,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:14,194,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-25T23:05:00Z,19361,closed,2016-10-06T06:25:15Z
4af8ccf2-fc50-41ca-93b0-312390ee68d2,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:48,168,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-27T23:05:00Z,20324,closed,2016-10-06T06:25:15Z
43ded32f-e6ba-4100-824f-4348357a482d,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:44,164,75729d34-bca7-4a0f-b3df-6f26c6ad3719,Orioles,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-26T23:05:00Z,23677,closed,2016-10-06T06:25:15Z
f1d0d9fd-7a72-4c8d-8208-af82e57dbbd8,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:09,189,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-25T23:10:00Z,36430,closed,2016-10-06T06:25:15Z
c78d3dc0-00f1-4ba3-b311-5499313ee843,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:51,171,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-26T23:10:00Z,36162,closed,2016-10-06T06:25:15Z
b46016a5-8eb3-48a4-acdb-ea5b5a81521d,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:55,175,93941372-eb4c-4c40-aced-fe3267174393,Red Sox,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-24T23:10:00Z,36123,closed,2016-10-06T06:25:15Z
dba386bb-40e6-4529-b7a0-dd14d6c8a4e5,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:31,211,a09ec676-f887-43dc-bbb3-cf4bbaee9a18,Yankees,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-06-21T23:05:00Z,34760,closed,2016-10-06T06:25:15Z
518bb0d1-0255-4da9-a457-d126b40311a3,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:15,195,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-30T02:15:00Z,41275,closed,2016-10-06T06:25:15Z
330536c8-e3d3-4e26-944d-47a2d242bd69,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:55,175,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-29T02:15:00Z,41426,closed,2016-10-06T06:25:15Z
bc58bbdc-b931-4ff0-89f3-87122847827b,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,3:05,185,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-09-28T02:15:00Z,41582,closed,2016-10-06T06:25:15Z
ec38ff2f-f90e-47c3-a372-12436545fe47,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:40,160,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-05-07T02:15:00Z,41358,closed,2016-10-06T06:25:15Z
7189298a-1156-4203-9ca5-b9fe7864cc10,1,565de4be-dc80-4849-a7e1-54bc79156cc8,2016,REG,N,2:31,151,a7723160-10b7-4277-a309-d8dd95a8ae65,Giants,29dd9a87-5bcc-4774-80c3-7f50d985068b,Rockies,2016-07-07T02:15:00Z,42076,closed,2016-10-06T06:25:15Z
